title_id	publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	embargo_info	coverage_depth	coverage_notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id
12596	Journal of Optics	0972-8821	0974-6900	2005	34	1	2016			http://link.springer.com/journal/12596			fulltext		Springer India	Serial							
10957	Journal of Optimization Theory and Applications	0022-3239	1573-2878	1967	1	1	2016			http://link.springer.com/journal/10957			fulltext		Springer US	Serial							
10336	Journal of Ornithology	2193-7192	2193-7206	1853	1	1	2016			http://link.springer.com/journal/10336			fulltext		Springer Berlin Heidelberg	Serial							
56	Journal of Orofacial Orthopedics / Fortschritte der Kieferorthopädie	1434-5293	1615-6714	1931	1	1	2016			http://link.springer.com/journal/56			fulltext		Springer Medizin	Serial							
10933	Journal of Paleolimnology	0921-2728	1573-0417	1988	1	1	2016			http://link.springer.com/journal/10933			fulltext		Springer Netherlands	Serial							
10340	Journal of Pest Science	1612-4758	1612-4766	1925	1	1	2016			http://link.springer.com/journal/10340			fulltext		Springer Berlin Heidelberg	Serial							
12247	Journal of Pharmaceutical Innovation	1872-5120	1939-8042	2006	1	1	2016			http://link.springer.com/journal/12247			fulltext		Springer US	Serial							
10928	Journal of Pharmacokinetics and Pharmacodynamics	1567-567X	1573-8744	1973	1	1	2016			http://link.springer.com/journal/10928			fulltext		Springer US	Serial							
11669	Journal of Phase Equilibria and Diffusion	1547-7037	1863-7345	1987	8	2	2016			http://link.springer.com/journal/11669			fulltext		Springer US	Serial							
10992	Journal of Philosophical Logic	0022-3611	1573-0433	1972	1	1	2016			http://link.springer.com/journal/10992			fulltext		Springer Netherlands	Serial							
13105	Journal of Physiology and Biochemistry	1138-7548	1877-8755	2005	61	1	2016			http://link.springer.com/journal/13105			fulltext		Springer Netherlands	Serial							
12374	Journal of Plant Biology	1226-9239	1867-0725	2005	48	1	2016			http://link.springer.com/journal/12374			fulltext		Springer Berlin Heidelberg	Serial							
344	Journal of Plant Growth Regulation	0721-7595	1435-8107	1982	1	1	2016			http://link.springer.com/journal/344			fulltext		Springer US	Serial							
10265	Journal of Plant Research	0918-9440	1618-0860	1972	85	1	2016			http://link.springer.com/journal/10265			fulltext		Springer Japan	Serial							
11896	Journal of Police and Criminal Psychology	0882-0783	1936-6469	1985	1	1	2004	19	2	http://link.springer.com/journal/11896			fulltext		Springer US	Serial							
10965	Journal of Polymer Research	1022-9760	1572-8935	1994	1	1	2016			http://link.springer.com/journal/10965			fulltext		Springer Netherlands	Serial							
10924	Journal of Polymers and the Environment	1566-2543	1572-8900	1993	1	1	2016			http://link.springer.com/journal/10924			fulltext		Springer US	Serial							
148	Journal of Population Economics	0933-1433	1432-1475	1988	1	1	2016			http://link.springer.com/journal/148			fulltext		Springer Berlin Heidelberg	Serial							
12546	Journal of Population Research	1443-2447	1835-9469	1984	1	2	2004	21	2	http://link.springer.com/journal/12546			fulltext		Springer Netherlands	Serial							
10934	Journal of Porous Materials	1380-2224	1573-4854	1995	1	1	2016			http://link.springer.com/journal/10934			fulltext		Springer US	Serial							
11123	Journal of Productivity Analysis	0895-562X	1573-0441	1989	1	1	2016			http://link.springer.com/journal/11123			fulltext		Springer US	Serial							
10936	Journal of Psycholinguistic Research	0090-6905	1573-6555	1971	1	1	2016			http://link.springer.com/journal/10936			fulltext		Springer US	Serial							
10862	Journal of Psychopathology and Behavioral Assessment	0882-2689	1573-3505	1979	1	1	2016			http://link.springer.com/journal/10862			fulltext		Springer US	Serial							
10389	Journal of Public Health	2198-1833	1613-2238	1993	1	1	2016			http://link.springer.com/journal/10389			fulltext		Springer Berlin Heidelberg	Serial							
10940	Journal of Quantitative Criminology	0748-4518	1573-7799	1985	1	1	2016			http://link.springer.com/journal/10940			fulltext		Springer US	Serial							
10967	Journal of Radioanalytical and Nuclear Chemistry	0236-5731	1588-2780	1968	1	1	2016			http://link.springer.com/journal/10967			fulltext		Springer Netherlands	Serial							
10942	Journal of Rational-Emotive & Cognitive-Behavior Therapy	0894-9085	1573-6563	1983	1	1	2016			http://link.springer.com/journal/10942			fulltext		Springer US	Serial							
11554	Journal of Real-Time Image Processing	1861-8200	1861-8219	2006	1	1	2016			http://link.springer.com/journal/11554			fulltext		Springer Berlin Heidelberg	Serial							
11149	Journal of Regulatory Economics	0922-680X	1573-0468	1989	1	1	2016			http://link.springer.com/journal/11149			fulltext		Springer US	Serial							
10943	Journal of Religion and Health	0022-4197	1573-6571	1961	1	1	2016			http://link.springer.com/journal/10943			fulltext		Springer US	Serial							
11166	Journal of Risk and Uncertainty	0895-5646	1573-0476	1988	1	1	2016			http://link.springer.com/journal/11166			fulltext		Springer US	Serial							
10946	Journal of Russian Laser Research	1071-2836	1573-8760	1980	1	1	2016			http://link.springer.com/journal/10946			fulltext		Springer US	Serial							
10951	Journal of Scheduling	1094-6136	1099-1425	2005	8	1	2016			http://link.springer.com/journal/10951			fulltext		Springer US	Serial							
10956	Journal of Science Education and Technology	1059-0145	1573-1839	1992	1	1	2016			http://link.springer.com/journal/10956			fulltext		Springer Netherlands	Serial							
10972	Journal of Science Teacher Education	1046-560X	1573-1847	1989	1	1	2011	22	8	http://link.springer.com/journal/10972			fulltext		Springer Netherlands	Serial							
10915	Journal of Scientific Computing	0885-7474	1573-7691	1986	1	1	2016			http://link.springer.com/journal/10915			fulltext		Springer US	Serial							
10950	Journal of Seismology	1383-4649	1573-157X	2005	9	1	2016			http://link.springer.com/journal/10950			fulltext		Springer Netherlands	Serial							
12927	Journal of Service Science Research	2093-0720	2093-0739	2009	1	1	2014			http://link.springer.com/journal/12927			fulltext		The Society of Service Science	Serial							
11265	Journal of Signal Processing Systems	1939-8018	1939-8115	1989	1	1	2016			http://link.springer.com/journal/11265			fulltext		Springer US	Serial							
11368	Journal of Soils and Sediments	1439-0108	1614-7480	2005	5	1	2016			http://link.springer.com/journal/11368			fulltext		Springer Berlin Heidelberg	Serial							
10971	Journal of Sol-Gel Science and Technology	0928-0707	1573-4846	1993	1	1	2016			http://link.springer.com/journal/10971			fulltext		Springer US	Serial							
10008	Journal of Solid State Electrochemistry	1432-8488	1433-0768	2005	9	1	2016			http://link.springer.com/journal/10008			fulltext		Springer Berlin Heidelberg	Serial							
10953	Journal of Solution Chemistry	0095-9782	1572-8927	1972	1	1	2016			http://link.springer.com/journal/10953			fulltext		Springer US	Serial							
10955	Journal of Statistical Physics	0022-4715	1572-9613	1969	1	1	2016			http://link.springer.com/journal/10955			fulltext		Springer US	Serial							
10969	Journal of Structural and Functional Genomics	1345-711X	1570-0267	2005	5	4	2011	12	4	http://link.springer.com/journal/10969			fulltext		Springer Netherlands	Serial							
10947	Journal of Structural Chemistry	0022-4766	1573-8779	1960	1	1	2016			http://link.springer.com/journal/10947			fulltext		Pleiades Publishing	Serial							
10948	Journal of Superconductivity and Novel Magnetism	1557-1939	1557-1947	1988	1	1	2016			http://link.springer.com/journal/10948			fulltext		Springer US	Serial							
11743	Journal of Surfactants and Detergents	1097-3958	1558-9293	2005	8	1	2012	15	6	http://link.springer.com/journal/11743			fulltext		Springer Berlin Heidelberg	Serial							
10952	Journal of Systems Integration	0925-4676	1573-8787	1991	1	1	1996		4	http://link.springer.com/journal/10952			fulltext		Kluwer Academic Publishers	Serial							
11424	Journal of Systems Science and Complexity	1009-6124	1559-7067	2006	19	1	2016			http://link.springer.com/journal/11424			fulltext		Academy of Mathematics and Systems Science, Chinese Academy of Sciences	Serial							
11518	Journal of Systems Science and Systems Engineering	1004-3756	1861-9576	2005	14	1	2016			http://link.springer.com/journal/11518			fulltext		Springer Berlin Heidelberg	Serial							
11747	Journal of the Academy of Marketing Science	0092-0703	1552-7824	1973	1	1	2016			http://link.springer.com/journal/11747			fulltext		Springer US	Serial							
11746	Journal of the American Oil Chemists' Society	0003-021X	1558-9331	1947	24	1	2012	89	12	http://link.springer.com/journal/11746			fulltext		Springer Berlin Heidelberg	Serial							
13361	Journal of The American Society for Mass Spectrometry	1044-0305	1879-1123	2005	16	1	2014			http://link.springer.com/journal/13361			fulltext		Springer US	Serial							
10162	Journal of the Association for Research in Otolaryngology	1525-3961	1438-7573	2005	6	1	2016			http://link.springer.com/journal/10162			fulltext		Springer US	Serial							
12594	Journal of the Geological Society of India	0016-7622	0974-6889	2009	73	1	2016			http://link.springer.com/journal/12594			fulltext		Geological Society of India	Serial							
10739	Journal of the History of Biology	0022-5010	1573-0387	1968	1	1	2016			http://link.springer.com/journal/10739			fulltext		Springer Netherlands	Serial							
12524	Journal of the Indian Society of Remote Sensing	0255-660X	0974-3006	1973	1	1	2004	32	4	http://link.springer.com/journal/12524			fulltext		Springer India	Serial							
10959	Journal of Theoretical Probability	0894-9840	1572-9230	1988	1	1	2016			http://link.springer.com/journal/10959			fulltext		Springer US	Serial							
10973	Journal of Thermal Analysis and Calorimetry	1388-6150	1588-2926	1969	1	1	2016			http://link.springer.com/journal/10973			fulltext		Springer Netherlands	Serial							
11630	Journal of Thermal Science	1003-2169	1993-033X	1992	1	1	2016			http://link.springer.com/journal/11630			fulltext		Science Press	Serial							
11666	Journal of Thermal Spray Technology	1059-9630	1544-1016	1992	1	1	2016			http://link.springer.com/journal/11666			fulltext		Springer US	Serial							
11239	Journal of Thrombosis and Thrombolysis	0929-5305	1573-742X	1994	1	1	2016			http://link.springer.com/journal/11239			fulltext		Springer US	Serial							
11524	Journal of Urban Health	1099-3460	1468-2869	2005	82	1	2016			http://link.springer.com/journal/11524			fulltext		Springer US	Serial							
12650	Journal of Visualization	1343-8875	1875-8975	2005	8	1	2016			http://link.springer.com/journal/12650			fulltext		Springer Berlin Heidelberg	Serial							
11711	Journal of Volcanology and Seismology	0742-0463	1819-7108	2007	1	1	2016			http://link.springer.com/journal/11711			fulltext		Pleiades Publishing	Serial							
10086	Journal of Wood Science	1435-0211	1611-4663	2005	51	1	2013			http://link.springer.com/journal/10086			fulltext		Springer Japan	Serial							
10963	Journal of World Prehistory	0892-7537	1573-7802	1987	1	1	2016			http://link.springer.com/journal/10963			fulltext		Springer US	Serial							
10964	Journal of Youth and Adolescence	0047-2891	1573-6601	1972	1	1	2016			http://link.springer.com/journal/10964			fulltext		Springer US	Serial							
11714	Journal of Zhejiang University SCIENCE C	1869-1951	1869-196X	2010	11	1	2016			http://link.springer.com/journal/11714			fulltext		Zhejiang University Press	Serial							
11582	Journal of Zhejiang University-SCIENCE A	1673-565X	1862-1775	2005	6	2	2016			http://link.springer.com/journal/11582			fulltext		Zhejiang University Press	Serial							
11585	Journal of Zhejiang University-SCIENCE B	1673-1581	1862-1783	2005	6	4	2016			http://link.springer.com/journal/11585			fulltext		Zhejiang University Press	Serial							
12193	Journal on Multimodal User Interfaces	1783-7677	1783-8738	2007	1	1	2016			http://link.springer.com/journal/12193			fulltext		Springer International Publishing	Serial							
12225	Kew Bulletin	0075-5974	1874-933X	2008	63	1	2016			http://link.springer.com/journal/12225			fulltext		Springer London	Serial							
13218	KI - Künstliche Intelligenz	0933-1875	1610-1987	2010	24	1	2016			http://link.springer.com/journal/13218			fulltext		Springer Berlin Heidelberg	Serial							
10975	Kinetics and Catalysis	0023-1584	1608-3210	2005	46	1	2016			http://link.springer.com/journal/10975			fulltext		Pleiades Publishing	Serial							
167	Knee Surgery, Sports Traumatology, Arthroscopy	0942-2056	1433-7347	1993	1	1	2016			http://link.springer.com/journal/167			fulltext		Springer Berlin Heidelberg	Serial							
10115	Knowledge and Information Systems	0219-1377	0219-3116	2005	7	1	2016			http://link.springer.com/journal/10115			fulltext		Springer London	Serial							
12277	Kolloid-Beihefte	0071-8017		1931	34	1	1943	54	12	http://link.springer.com/journal/12277			fulltext		Springer-Verlag	Serial							
12277	Kolloidchemische Beihefte	0071-8017		1909	1	1	1931	33	12	http://link.springer.com/journal/12277			fulltext		Springer-Verlag	Serial							
396	Kolloid-Zeitschrift	0368-6590	1435-1536	1913	13	1	1961	179	2	http://link.springer.com/journal/396			fulltext		Springer Berlin Heidelberg	Serial							
396	Kolloid-Zeitschrift und Zeitschrift für Polymere	0023-2904	1435-1536	1962	180	1	1973	251	12	http://link.springer.com/journal/396			fulltext		Springer Berlin Heidelberg	Serial							
11814	Korean Journal of Chemical Engineering	0256-1115	1975-7220	1984	1	1	2016			http://link.springer.com/journal/11814			fulltext		Springer US	Serial							
11577	KZfSS Kölner Zeitschrift für Soziologie und Sozialpsychologie	0023-2653	1861-891X	2005	57	1	2016			http://link.springer.com/journal/11577			fulltext		Springer Fachmedien Wiesbaden	Serial							
11547	La radiologia medica	0033-8362	1826-6983	2006	111	1	2016			http://link.springer.com/journal/11547			fulltext		Springer Milan	Serial							
11546	La Rivista del Nuovo Cimento	0393-697X	1826-9850	1969	1	1	1970	2	4	http://link.springer.com/journal/11546			fulltext		SocietÃ  Italiana di Fisica	Serial							
