Publisher Code,Journal Title,Print ISSN,Electronic ISSN,Publisher,Url,Total Number of articles,First Year in the Licence,First Volume in the Licence,Last Year in the Licence,Last Volume in the Licence
11301,Management Review Quarterly (= previously until 2014 Journal für Betriebswirtschaft),0344-9327,1614-631X,Springer,http://link.springer.com/journal/11301,,2005,,2011,
11302,Purinergic Signalling,1573-9538,1573-9546,Springer,http://link.springer.com/journal/11302,,2005,,2011,
11306,Metabolomics,1573-3882,1573-3890,Springer,http://link.springer.com/journal/11306,,2005,,2011,
11307,Molecular Imaging and Biology,1536-1632,1860-2002,Springer,http://link.springer.com/journal/11307,,2005,,2011,
11325,Sleep and Breathing,1520-9512,1522-1709,Springer,http://link.springer.com/journal/11325,,2005,,2011,
11332,Sport Sciences for Health,1824-7490,1825-1234,Springer,http://link.springer.com/journal/11332,,2005,,2011,
11334,Innovations in Systems and Software Engineering,1614-5046,1614-5054,Springer,http://link.springer.com/journal/11334,,2005,,2011,
11336,Psychometrika,0033-3123,1860-0980,Springer,http://link.springer.com/journal/11336,,1936,,2011,
11340,Experimental Mechanics,0014-4851,1741-2765,Springer,http://link.springer.com/journal/11340,,1961,,2011,
11355,Landscape and Ecological Engineering,1860-1871,1860-188X,Springer,http://link.springer.com/journal/11355,,2005,,2011,
11356,Environmental Science and Pollution Research,0944-1344,1614-7499,Springer,http://link.springer.com/journal/11356,,1994,,2011,
11357,AGE,0161-9152,1574-4647,Springer,http://link.springer.com/journal/11357,,1978,,2011,
11365,International Entrepreneurship and Management Journal,1554-7191,1555-1938,Springer,http://link.springer.com/journal/11365,,2005,,2011,
11367,The International Journal of Life Cycle Assessment,0948-3349,1614-7502,Springer,http://link.springer.com/journal/11367,,1996,,2011,
11368,Journal of Soils and Sediments,1439-0108,1614-7480,Springer,http://link.springer.com/journal/11368,,2005,,2011,
11370,Intelligent Service Robotics,1861-2776,1861-2784,Springer,http://link.springer.com/journal/11370,,2008,,2011,
11373,Journal Biomedical Science,1021-7770,,Springer,http://link.springer.com/journal/11373,,1994,,1996,
11377,Der Gastroenterologe,1861-9681,1861-969X,Springer,http://link.springer.com/journal/11377,,2006,,2011,
11390,Journal of Computer Science and Technology,1000-9000,1860-4749,Springer,http://link.springer.com/journal/11390,,1986,,2011,
11401,"Chinese Annals of Mathematics, Series B",0252-9599,1860-6261,Springer,http://link.springer.com/journal/11401,,2005,,2011,
11403,Journal of Economic Interaction and Coordination,1860-711X,1860-7128,Springer,http://link.springer.com/journal/11403,,2006,,2011,
11406,Philosophia,0048-3893,1574-9274,Springer,http://link.springer.com/journal/11406,,1971,,2011,
11407,International Journal of Hindu Studies,1022-4556,1574-9282,Springer,http://link.springer.com/journal/11407,,2005,,2011,
11408,Financial Markets and Portfolio Management,1934-4554,2373-8529,Springer,http://link.springer.com/journal/11408,,2005,,2011,
11409,Metacognition and Learning,1556-1623,1556-1631,Springer,http://link.springer.com/journal/11409,,2006,,2011,
11412,International Journal of Computer-Supported Collaborative Learning,1556-1607,1556-1615,Springer,http://link.springer.com/journal/11412,,2006,,2011,
11414,The Journal of Behavioral Health Services & Research,1094-3412,1556-3308,Springer,http://link.springer.com/journal/11414,,1972,,2011,
11416,Journal in Computer Virology,1772-9890,1772-9904,Springer,http://link.springer.com/journal/11416,,2005,,2011,
11417,Asian Journal of Criminology,1871-0131,1871-014X,Springer,http://link.springer.com/journal/11417,,2006,,2011,
11418,Journal of Natural Medicines,1340-3443,1861-0293,Springer,http://link.springer.com/journal/11418,,2006,,2011,
11419,Forensic Toxicology,1860-8965,1860-8973,Springer,http://link.springer.com/journal/11419,,2006,,2011,
11420,HSS Journal,1556-3316,1556-3324,Springer,http://link.springer.com/journal/11420,,2005,,2011,
11422,Cultural Studies of Science Education,1871-1502,1871-1510,Springer,http://link.springer.com/journal/11422,,2006,,2011,
11423,Educational Technology Research and Development,1042-1629,1556-6501,Springer,http://link.springer.com/journal/11423,,1953,,2011,
11424,Journal of Systems Science and Complexity,1009-6124,1559-7067,Springer,http://link.springer.com/journal/11424,,2006,,2011,
11425,Science China Mathematics,1674-7283,1869-1862,Springer,http://link.springer.com/journal/11425,,2005,,2011,
11428,Der Diabetologe,1860-9716,1860-9724,Springer,http://link.springer.com/journal/11428,,2005,,2011,
11430,Science China Earth Sciences,1674-7313,1869-1897,Springer,http://link.springer.com/journal/11430,,2005,,2011,
11439,Biophysics,0006-3509,1555-6654,Springer,http://link.springer.com/journal/11439,,2006,,2011,
11440,Acta Geotechnica,1861-1125,1861-1133,Springer,http://link.springer.com/journal/11440,,2006,,2011,
11441,Acoustical Physics,1063-7710,1562-6865,Springer,http://link.springer.com/journal/11441,,2005,,2011,
11443,Astronomy Letters,1063-7737,1562-6873,Springer,http://link.springer.com/journal/11443,,2005,,2011,
11444,Astronomy Reports,1063-7729,1562-6881,Springer,http://link.springer.com/journal/11444,,2005,,2011,
11445,Crystallography Reports,1063-7745,1562-689X,Springer,http://link.springer.com/journal/11445,,2005,,2011,
11446,Doklady Physics,1028-3358,1562-6903,Springer,http://link.springer.com/journal/11446,,2005,,2011,
11447,Journal of Experimental and Theoretical Physics,1063-7761,1090-6509,Springer,http://link.springer.com/journal/11447,,2005,,2011,
11448,JETP Letters (=Journal of Experimental and Theoretical Physics Letters),0021-3640,1090-6487,Springer,http://link.springer.com/journal/11448,,2005,,2011,
11449,Optics and Spectroscopy,0030-400X,1562-6911,Springer,http://link.springer.com/journal/11449,,2005,,2011,
11450,Physics of Atomic Nuclei,1063-7788,1562-692X,Springer,http://link.springer.com/journal/11450,,2005,,2011,
11451,Physics of the Solid State,1063-7834,1090-6460,Springer,http://link.springer.com/journal/11451,,2005,,2011,
11452,Plasma Physics Reports,1063-780X,1562-6938,Springer,http://link.springer.com/journal/11452,,2005,,2011,
11453,Semiconductors,1063-7826,1090-6479,Springer,http://link.springer.com/journal/11453,,2005,,2011,
11454,Technical Physics,1063-7842,1090-6525,Springer,http://link.springer.com/journal/11454,,2005,,2011,
11455,Technical Physics Letters,1063-7850,1090-6533,Springer,http://link.springer.com/journal/11455,,2005,,2011,
11457,Journal of Maritime Archaeology,1557-2285,1557-2293,Springer,http://link.springer.com/journal/11457,,2006,,2011,
11464,Frontiers of Mathematics in China,1673-3452,1673-3576,Springer,http://link.springer.com/journal/11464,,2006,,2011,
11465,Frontiers of Mechanical Engineering in China,1673-3479,1673-3592,Springer,http://link.springer.com/journal/11465,,2006,,2011,
11467,Frontiers of Physics in China,1673-3487,1673-3606,Springer,http://link.springer.com/journal/11467,,2006,,2011,
11468,Plasmonics,1557-1955,1557-1963,Springer,http://link.springer.com/journal/11468,,2006,,2011,
11469,International Journal of Mental Health and Addiction,1557-1874,1557-1882,Springer,http://link.springer.com/journal/11469,,2006,,2011,
11470,Computational Mathematics and Mathematical Physics,0965-5425,1555-6662,Springer,http://link.springer.com/journal/11470,,2006,,2011,
11471,Doklady Earth Sciences,1028-334X,1531-8354,Springer,http://link.springer.com/journal/11471,,2006,,2011,
11472,Doklady Mathematics,1064-5624,1531-8362,Springer,http://link.springer.com/journal/11472,,2006,,2011,
11474,Entomological Review ,0013-8738,1555-6689,Springer,http://link.springer.com/journal/11474,,2006,,2011,
11475,Eurasian Soil Science,1064-2293,1556-195X,Springer,http://link.springer.com/journal/11475,,2006,,2011,
11476,Geochemistry International,0016-7029,1556-1968,Springer,http://link.springer.com/journal/11476,,2006,,2011,
11477,Geology of Ore Deposits,1075-7015,1555-6476,Springer,http://link.springer.com/journal/11477,,2006,,2011,
11478,Geomagnetism and Aeronomy,0016-7932,1555-645X,Springer,http://link.springer.com/journal/11478,,2006,,2011,
11479,Geotectonics,0016-8521,1556-1976,Springer,http://link.springer.com/journal/11479,,2006,,2011,
11480,Herald of the Russian Academy of Sciences,1019-3316,1555-6492,Springer,http://link.springer.com/journal/11480,,2006,,2011,
11481,Journal of Neuroimmune Pharmacology,1557-1890,1557-1904,Springer,http://link.springer.com/journal/11481,,2006,,2011,
11482,Applied Research in Quality of Life,1871-2584,1871-2576,Springer,http://link.springer.com/journal/11482,,2006,,2011,
11483,Food Biophysics,1557-1858,1557-1866,Springer,http://link.springer.com/journal/11483,,2006,,2011,
11485,"Izvestiya, Atmospheric and Oceanic Physics",0001-4338,1555-628X,Springer,http://link.springer.com/journal/11485,,2006,,2011,
11486,"Izvestiya, Physics of the Solid Earth",1069-3513,1555-6506,Springer,http://link.springer.com/journal/11486,,2006,,2011,
11487,Journal of Communications Technology and Electronics,1064-2269,1555-6557,Springer,http://link.springer.com/journal/11487,,2006,,2011,
11488,Journal of Computer and Systems Sciences International,1064-2307,1555-6530,Springer,http://link.springer.com/journal/11488,,2006,,2011,
11489,Journal of Ichthyology,0032-9452,1555-6425,Springer,http://link.springer.com/journal/11489,,2006,,2011,
11491,Oceanology,0001-4370,1531-8508,Springer,http://link.springer.com/journal/11491,,2006,,2011,
11492,Paleontological Journal,0031-0301,1555-6174,Springer,http://link.springer.com/journal/11492,,2006,,2011,
11493,Pattern Recognition and Image Analysis,1054-6618,1555-6212,Springer,http://link.springer.com/journal/11493,,2006,,2011,
11494,Petroleum Chemistry,0965-5441,1555-6239,Springer,http://link.springer.com/journal/11494,,2006,,2011,
11495,Petrology,0869-5911,1556-2085,Springer,http://link.springer.com/journal/11495,,2006,,2011,
11501,Proceedings of the Steklov Institute of Mathematics,0081-5438,1531-8605,Springer,http://link.springer.com/journal/11501,,2006,,2011,
11502,Russian Journal of Inorganic Chemistry,0036-0236,1531-8613,Springer,http://link.springer.com/journal/11502,,2006,,2011,
11503,Russian Journal of Mathematical Physics,1061-9208,1555-6638,Springer,http://link.springer.com/journal/11503,,2006,,2011,
11504,Russian Journal of Physical Chemistry A,0036-0244,1531-863X,Springer,http://link.springer.com/journal/11504,,2006,,2011,
11505,Russian Metallurgy (Metally),0036-0295,1555-6255,Springer,http://link.springer.com/journal/11505,,2006,,2011,
11506,Stratigraphy and Geological Correlation,0869-5938,1555-6263,Springer,http://link.springer.com/journal/11506,,2006,,2011,
11507,Studies on Russian Economic Development,1075-7007,1531-8664,Springer,http://link.springer.com/journal/11507,,2006,,2011,
11508,The Physics of Metals and Metallography,0031-918X,1555-6190,Springer,http://link.springer.com/journal/11508,,2006,,2011,
11509,Thermal Engineering,0040-6015,1555-6301,Springer,http://link.springer.com/journal/11509,,2006,,2011,
11510,Thermophysics and Aeromechanics,0869-8643,1531-8699,Springer,http://link.springer.com/journal/11510,,2006,,2011,
11511,Acta Mathematica,0001-5962,1871-2509,Springer,http://link.springer.com/journal/11511,,1882,,2011,
11512,Arkiv för Matematik,0004-2080,1871-2487,Springer,http://link.springer.com/journal/11512,,1949,,2011,
11515,Frontiers of Biology in China (= Frontiers in Biology),1673-3509,1673-3622,Springer,http://link.springer.com/journal/11515,,2006,,2011,
11517,Medical & Biological Engineering & Computing,0140-0118,1741-0444,Springer,http://link.springer.com/journal/11517,,1963,,2011,
11518,Journal of Systems Science and Systems Engineering,1004-3756,1861-9576,Springer,http://link.springer.com/journal/11518,,2005,,2011,
11523,Targeted Oncology,1776-2596,1776-260X,Springer,http://link.springer.com/journal/11523,,2006,,2011,
11524,Journal of Urban Health,1099-3460,1468-2869,Springer,http://link.springer.com/journal/11524,,2005,,2011,
11525,Morphology,1871-5621,1871-5656,Springer,http://link.springer.com/journal/11525,,2006,,2011,
11527,Materials and Structures,1359-5997,1871-6873,Springer,http://link.springer.com/journal/11527,,1968,,2011,
11528,TechTrends,8756-3894,1559-7075,Springer,http://link.springer.com/journal/11528,,1985,,2011,
11498,"Polymer Science, Series A",0965-545X,1555-6107,Springer,http://link.springer.com/journal/11498,,2006,,2011,
11499,"Polymer Science, Series B",1560-0904,1555-6123,Springer,http://link.springer.com/journal/11499,,2006,,2011,
11500,"Polymer Science, Series C",1811-2382,1555-614X,Springer,http://link.springer.com/journal/11500,,2006,,2011,
12260,"Polymer Science, Series D",1995-4212,1995-4220,Springer,http://link.springer.com/journal/12260,,2008,,2011,
11537,Japanese Journal of Mathematics,0289-2316,1861-3624,Springer,http://link.springer.com/journal/11537,,2006,,2011,
11538,Bulletin of Mathematical Biology,0092-8240,1522-9602,Springer,http://link.springer.com/journal/11538,,1939,,2011,
11539,Nuovo Cimento A 1965-1970,0369-3546,1826-9869,Springer,http://link.springer.com/journal/11539,,1965,,1970,
11540,Potato Research,0014-3065,1871-4528,Springer,http://link.springer.com/journal/11540,,1958,,2011,
11542,Nuovo Cimento B 1965-1970,0369-3554,1826-9877,Springer,http://link.springer.com/journal/11542,,1965,,1970,
11543,Nuovo Cimento C,0390-5551,1826-9885,Springer,http://link.springer.com/journal/11543,,1978,,1996,
11544,Nuovo Cimento D,0392-6737,1826-9893,Springer,http://link.springer.com/journal/11544,,1982,,1996,
11545,Lettere al Nuovo Cimento 1969-1970,0375-930X,1827-613X,Springer,http://link.springer.com/journal/11545,,1969,,1970,
11546,Rivista del Nuovo Cimento 1969-1970,0393-697X,1826-9850,Springer,http://link.springer.com/journal/11546,,1969,,1970,
11547,La Radiologia Medica,0033-18362,1826-6983,Springer,http://link.springer.com/journal/11547,,2006,,2011,
11548,International Journal of Computer Assisted Radiology and Surgery,1861-6410,1861-6429,Springer,http://link.springer.com/journal/11548,,2006,,2011,
11553,Prävention und Gesundheitsförderung,1861-6755,1861-6763,Springer,http://link.springer.com/journal/11553,,2006,,2011,
11554,Journal of Real-Time Image Processing,1861-8200,1861-8219,Springer,http://link.springer.com/journal/11554,,2006,,2011,
11557,Mycological Progress,1617-416X,1861-8952,Springer,http://link.springer.com/journal/11557,,2005,,2011,
11558,The Review of International Organizations,1559-7431,1559-744X,Springer,http://link.springer.com/journal/11558,,2006,,2011,
11560,Der Nephrologe,1862-040X,1862-0418,Springer,http://link.springer.com/journal/11560,,2006,,2011,
11562,Contemporary Islam,1872-0218,1872-0226,Springer,http://link.springer.com/journal/11562,,2007,,2011,
11565,Annali dell'Universita di Ferrara,0430-3202,1827-1510,Springer,http://link.springer.com/journal/11565,,1950,,2011,
11569,NanoEthics,1871-4757,1871-4765,Springer,http://link.springer.com/journal/11569,,2007,,2011,
11571,Cognitive Neurodynamics,1871-4080,1871-4099,Springer,http://link.springer.com/journal/11571,,2006,,2011,
11572,Criminal Law and Philosophy,1871-9791,1871-9805,Springer,http://link.springer.com/journal/11572,,2007,,2011,
11573,Journal of Business Economics (= former Zeitschrift für Betriebswirtschaft),0044-2372,1861-8928,Springer,http://link.springer.com/journal/11573,,2006,,2011,
11575,Management International Review,0938-8249,1861-8901,Springer,http://link.springer.com/journal/11575,,2006,,2011,
11577,KZfSS Kölner Zeitschrift für Soziologie und Sozialpsychologie,0023-2653,1861-891X,Springer,http://link.springer.com/journal/11577,,2005,,2011,
11579,Mathematics and Financial Economics,1862-9679,1862-9660,Springer,http://link.springer.com/journal/11579,,2007,,2011,
